id,name,country id,created_at,updated_at
3543,Collines,126,null,null
3544,ElektrAcnai,140,null,null
3545,Mali IAoA,105,null,null
3546,Centar Aupa,141,null,null
3547,Ub,105,null,null
3548,RaAça,105,null,null
3549,Srbobran,105,null,null
3550,Ljig,105,null,null
3551,Maio,167,null,null
3552,Ranillug,201,null,null
3553,Kiryandongo,87,null,null
3554,Rekovac,105,null,null
3555,Woqooyi Galbeed,103,null,null
3556,Kiruhura,87,null,null
3557,Sigave,215,null,null
3558,Garkalnes Novads,128,null,null
3559,QubadlA,64,null,null
3560,PrAncipe,173,null,null
3561,Zrnovci,141,null,null
3562,Novo Selo,141,null,null
3563,Gevgelija,141,null,null
3564,Novi KneAevac,105,null,null
3565,Eastern Equatoria,169,null,null
3566,LielvArdes Novads,128,null,null
3567,CEbrayAl,64,null,null
3568,Siguldas Novads,128,null,null
3569,SamtskheJavakheti,104,null,null
3570,Chhukha,171,null,null
3571,Lajkovac,105,null,null
3572,KruAevo,141,null,null
3573,Priboj,105,null,null
3574,Tavush,102,null,null
3575,Bijelo Polje,165,null,null
3576,Ash ShamAl,84,null,null
3577,Panjshir,43,null,null
3578,Grad,148,null,null
3579,ProbiAtip,141,null,null
3580,Aleksandrovac,105,null,null
3581,Berane,165,null,null
3582,Petnjica,165,null,null
3583,SodraAica,148,null,null
3584,SiyEzEn,64,null,null
3585,Samux,64,null,null
3586,Negotino,141,null,null
3587,Jonava,140,null,null
3588,Dobrovnik,148,null,null
3589,MayoKAcbbi Ouest,112,null,null
3590,Matam,55,null,null
3591,Abim,87,null,null
3592,A?mnAgovA?,120,null,null
3593,MayaroRio Claro,150,null,null
3594,Malo CrniAe,105,null,null
3595,BabAtes Novads,128,null,null
3596,KurAumlija,105,null,null
3597,Ntoroko,87,null,null
3598,AZabran,64,null,null
3599,Vinica,141,null,null
3600,ACEuAçerSandevo,141,null,null
3601,RaAka,105,null,null
3602,Mislinja,148,null,null
3603,Golubac,105,null,null
3604,Trnovska Vas,148,null,null
3605,PeAinci,105,null,null
3606,Mandoul,112,null,null
3607,KEngErli,64,null,null
3608,Ordubad,64,null,null
3609,Nova Crnja,105,null,null
3610,Druskininkai,140,null,null
3611,MaAeikiai,140,null,null
3612,EtelAPohjanmaa,101,null,null
3613,BaAç,105,null,null
3614,Smolyan,98,null,null
3615,PodAçetrtek,148,null,null
3616,VaaEaoFonoti,176,null,null
3617,DonduAYeni,134,null,null
3618,Kavadarci,141,null,null
3619,AsmayAllA,64,null,null
3620,OudAmxai,127,null,null
3621,Irig,105,null,null
3622,Kretinga,140,null,null
3623,JanAb al BAAeinah,130,null,null
3624,Majdanpek,105,null,null
3625,Kriva Palanka,141,null,null
3626,Danilovgrad,165,null,null
3627,DelAçevo,141,null,null
3628,Ogres Novads,128,null,null
3629,Bougainville,151,null,null
3630,Makedonska Kamenica,141,null,null
3631,SatupaaEitea,176,null,null
3632,Otuke,87,null,null
3633,Ruma,105,null,null
3634,Samtse,171,null,null
3635,SkrAveru Novads,128,null,null
3636,Sveti Nikole,141,null,null
3637,Qax,64,null,null
3638,Ribeira Grande de Santiago,167,null,null
3639,Vaisigano,176,null,null
3640,HacAqabul,64,null,null
3641,ThabaTseka,146,null,null
3642,Trakai,140,null,null
3643,LoAki Potok,148,null,null
3644,Gjilan,201,null,null
3645,BirAtono,140,null,null
3646,NikAiA,165,null,null
3647,Valandovo,141,null,null
3648,East Riding of Yorkshire,18,null,null
3649,Malampa,179,null,null
3650,North Ayrshire,18,null,null
3651,Bauskas Novads,128,null,null
3652,Utena,140,null,null
3653,JanAb ash SharqAyah,130,null,null
3654,TauragA?,140,null,null
3655,DaAYkEsEn,64,null,null
3656,PlungA?,140,null,null
3657,Silistra,98,null,null
3658,Alibunar,105,null,null
3659,Dolneni,141,null,null
3660,Gagaifomauga,176,null,null
3661,KElbEcEr,64,null,null
3662,AˇilutA?,140,null,null
3663,Kobilje,148,null,null
3664,Vladimirci,105,null,null
3665,Palauli,176,null,null
3666,Baldones Novads,128,null,null
3667,Ardahan,13,null,null
3668,Sal,167,null,null
3669,PreiAu Novads,128,null,null
3670,VilkaviAkis,140,null,null
3671,Kranjska Gora,148,null,null
3672,Amuru,87,null,null
3673,Iecavas Novads,128,null,null
3674,AZArnak,13,null,null
3675,East Ayrshire,18,null,null
3676,Rosoman,141,null,null
3677,PriekuAu Novads,128,null,null
3678,NgAbeBuglAc,94,null,null
3679,Plav,165,null,null
3680,Gusinje,165,null,null
3681,Syunika,102,null,null
3682,ShtArpcA,201,null,null
3683,TelAiai,140,null,null
3684,KA?dainiai,140,null,null
3685,Ribeira Brava,167,null,null
3686,Qobustan,64,null,null
3687,ShamAl ash SharqAyah,130,null,null
3688,Kosrae,196,null,null
3689,Aetale,148,null,null
3690,XocalA,64,null,null
3691,AZuAYa,64,null,null
3692,Tutin,105,null,null
3693,Zelenikovo,141,null,null
3694,Resen,141,null,null
3695,BabuAnica,105,null,null
3696,XocavEnd,64,null,null
3697,KaiAiadorys,140,null,null
3698,Brus,105,null,null
3699,Tukuma Novads,128,null,null
3700,AZahbuz,64,null,null
3701,Dobeles Novads,128,null,null
3702,Neringa,140,null,null
3703,Prienai,140,null,null
3704,Kratovo,141,null,null
3705,UkmergA?,140,null,null
3706,AkmenA?,140,null,null
3707,HadjerLamis,112,null,null
3708,Kalvarijos,140,null,null
3709,Aˇalovci,148,null,null
3710,OseAçina,105,null,null
3711,KiAcNtem,163,null,null
3712,Quinara,143,null,null
3713,Mogila,141,null,null
3714,Nakapiripirit,87,null,null
3715,PehAçevo,141,null,null
3716,Musandam,130,null,null
3717,Gash Barka,136,null,null
3718,RadviliAkis,140,null,null
3719,Leposaviq,201,null,null
3720,Veliko GradiAte,105,null,null
3721,Temburong,149,null,null
3722,ViAAnu Novads,128,null,null
3723,Camarines Sur,11,null,null
3724,Togdheer,103,null,null
3725,KuAçevo,105,null,null
3726,LAgatnes Novads,128,null,null
3727,Koceljeva,105,null,null
3728,Arta,115,null,null
3729,Temerin,105,null,null
3730,Berovo,141,null,null
3731,KazlA RAdos,140,null,null
3732,Raseiniai,140,null,null
3733,Mojkovac,165,null,null
3734,GadAin Han,105,null,null
3735,Rojas Novads,128,null,null
3736,LAvAnu Novads,128,null,null
3737,Lapovo,105,null,null
3738,Opovo,105,null,null
3739,Kyankwanzi,87,null,null
3740,RopaAu Novads,128,null,null
3741,AˇilalA?,140,null,null
3742,Aˇakiai,140,null,null
3743,Bayburt,13,null,null
3744,AˇalAçininkai,140,null,null
3745,Pljevlja,165,null,null
3746,Boa Vista,167,null,null
3747,GrobiAas Novads,128,null,null
3748,Engures Novads,128,null,null
3749,JoniAkis,140,null,null
3750,Pasvalys,140,null,null
3751,Kainuu,101,null,null
3752,Zubin Potok,201,null,null
3753,Skuodas,140,null,null
3754,Ntchisi,135,null,null
3755,Talsu Novads,128,null,null
3756,XAckong,127,null,null
3757,Trashi Yangtse,171,null,null
3758,Aˇirvintos,140,null,null
3759,Bistrica ob Sotli,148,null,null
3760,Sila,112,null,null
3761,KrAslavas Novads,128,null,null
3762,RundAles Novads,128,null,null
3763,MArsraga Novads,128,null,null
3764,RokiAkis,140,null,null
3765,Jurbarkas,140,null,null
3766,TArvetes Novads,128,null,null
3767,Karbinci,141,null,null
3768,KelmA?,140,null,null
3769,MAlpils Novads,128,null,null
3770,Demir Hisar,141,null,null
3771,KupiAkis,140,null,null
3772,BirAai,140,null,null
3773,SolAçava,148,null,null
3774,Barh el Gazel,112,null,null
3775,PagAcgiai,140,null,null
3776,RAjienas Novads,128,null,null
3777,Cetinje,165,null,null
3778,Kokneses Novads,128,null,null
3779,Saldus Novads,128,null,null
3780,PAaviAu Novads,128,null,null
3781,Krimuldas Novads,128,null,null
3782,Auces Novads,128,null,null
3783,LimbaAu Novads,128,null,null
3784,Pakruojis,140,null,null
3785,Ludzas Novads,128,null,null
3786,Cesvaines Novads,128,null,null
3787,Province Nord,210,null,null
3788,Aizputes Novads,128,null,null
3789,Lazdijai,140,null,null
3790,Central Darfur,33,null,null
3791,HodoA,148,null,null
3792,KonAçe,141,null,null
3793,Rankovce,141,null,null
3794,KuldAgas Novads,128,null,null
3795,Lozovo,141,null,null
3796,AˇvenAçionys,140,null,null
3797,Kandavas Novads,128,null,null
3798,Andrijevica,165,null,null
3799,Smiltenes Novads,128,null,null
3800,AnykAAçiai,140,null,null
3801,Zarasai,140,null,null
3802,MolA?tai,140,null,null
3803,Balvu Novads,128,null,null
3804,SalacgrAvas Novads,128,null,null
3805,Rietavo,140,null,null
3806,IlAkstes Novads,128,null,null
3807,Salas Novads,128,null,null
3808,Nwoya,87,null,null
3809,BrocAnu Novads,128,null,null
3810,VarakAAnu Novads,128,null,null
3811,CanindeyA,72,null,null
3812,GagaaEemauga,176,null,null
3813,Aagubica,105,null,null
3814,KocAnu Novads,128,null,null
3815,TrgoviAte,105,null,null
3816,Torba,179,null,null
3817,Jaunpils Novads,128,null,null
3818,Gulbenes Novads,128,null,null
3819,Mavrovo i RostuAa,141,null,null
3820,Aeguma Novads,128,null,null
3821,Madonas Novads,128,null,null
3822,LiAçkoSenjska Aupanija,132,null,null
3823,Raunas Novads,128,null,null
3824,AEfar,47,null,null
3825,Gradsko,141,null,null
3826,RachaaLechkhumi da Kvemo Svaneti,104,null,null
3827,Ignalina,140,null,null
3828,Priekules Novads,128,null,null
3829,Demir Kapija,141,null,null
3830,Burtnieku Novads,128,null,null
3831,Ahal,131,null,null
3832,North East,159,null,null
3833,East Lothian,18,null,null
3834,Kostel,148,null,null
3835,XAzA,64,null,null
3836,BeverAnas Novads,128,null,null
3837,Sogn og Fjordane,123,null,null
3838,Prijepolje,105,null,null
3839,Trongsa,171,null,null
3840,Aglonas Novads,128,null,null
3841,East Dunbartonshire,18,null,null
3842,NAcas Novads,128,null,null
3843,Valkas Novads,128,null,null
3844,Zilupes Novads,128,null,null
3845,AlAksnes Novads,128,null,null
3846,AknAstes Novads,128,null,null
3847,Vecumnieku Novads,128,null,null
3848,Zhemgang,171,null,null
3849,Porto Novo,167,null,null
3850,StrenAçu Novads,128,null,null
3851,SAjas Novads,128,null,null
3852,Skrundas Novads,128,null,null
3853,Durbes Novads,128,null,null
3854,KArsavas Novads,128,null,null
3855,VarA?na,140,null,null
3856,Jaunpiebalgas Novads,128,null,null
3857,Debarca,141,null,null
3858,Rennell and Bellona,174,null,null
3859,Naama,40,null,null
3860,Matabeleland North,78,null,null
3861,RiebiAu Novads,128,null,null
3862,NAristAn,43,null,null
3863,Jaunjelgavas Novads,128,null,null
3864,Dagdas Novads,128,null,null
3865,ViAakas Novads,128,null,null
3866,Alojas Novads,128,null,null
3867,Sjenica,105,null,null
3868,VaiAodes Novads,128,null,null
3869,Staro NagoriAçane,141,null,null
3870,A?rgAu Novads,128,null,null
3871,Mazsalacas Novads,128,null,null
3872,PArgaujas Novads,128,null,null
3873,KolaAin,165,null,null
3874,Awdal,103,null,null
3875,River Gee,110,null,null
3876,ChariBaguirmi,112,null,null
3877,Gbarpolu,110,null,null
3878,Vecpiebalgas Novads,128,null,null
3879,XaisAmboun,127,null,null
3880,Kouilou,91,null,null
3881,Alsungas Novads,128,null,null
3882,Amatas Novads,128,null,null
3883,Sool,103,null,null
3884,VArkavas Novads,128,null,null
3885,LubAnas Novads,128,null,null
3886,NaukAAnu Novads,128,null,null
3887,Argyll and Bute,18,null,null
3888,Apes Novads,128,null,null
3889,Baltinavas Novads,128,null,null
3890,Aabljak,165,null,null
3891,Makedonski Brod,141,null,null
3892,Dundagas Novads,128,null,null
3893,ViesAtes Novads,128,null,null
3894,Ascension,216,null,null
3895,GovAAltay,120,null,null
3896,Neretas Novads,128,null,null
3897,Ciblas Novads,128,null,null
3898,EnnediEst,112,null,null
3899,PAvilostas Novads,128,null,null
3900,Lhuentse,171,null,null
3901,Bumthang,171,null,null
3902,Nova VaroA,105,null,null
3903,Sanaag,103,null,null
3904,RugAju Novads,128,null,null
3905,Dagana,171,null,null
3906,Bela Palanka,105,null,null
3907,Novaci,141,null,null
3908,Rucavas Novads,128,null,null
3909,Sowa Town,159,null,null
3910,Jezersko,148,null,null
3911,Aˇavnik,165,null,null
3912,Kidal,80,null,null
3913,Crna Trava,105,null,null
3914,PluAine,165,null,null
3915,GovA?sAmber,120,null,null
3916,Tristan da Cunha,216,null,null
3917,WAdA al aayAt,60,null,null
3918,Gasa,171,null,null
3919,WAdA ash ShAAeia,60,null,null
3920,Jwaneng,159,null,null
3921,PotaroSiparuni,153,null,null
3922,Al WusAeA,130,null,null
3923,EmberAWounaan,94,null,null
3924,Tibesti,112,null,null
3925,Al Kufrah,60,null,null
3926,Dojran,141,null,null
3927,Province AZles,210,null,null
3928,Bujanovac,105,null,null
3929,PreAevo,105,null,null
3930,Marowijne,154,null,null
3931,Buvuma,87,null,null
3932,SAeo Filipe,167,null,null
3933,Torbay,18,null,null
3934,XankEndi,64,null,null
3935,Federally Administered Tribal Areas,9,null,null
3936,Hamilton,217,null,null
3937,Sahel,100,null,null
3938,Pest,77,null,null
3939,Sipaliwini,154,null,null
3940,Valais,96,null,null
3941,City of Freeport,156,null,null
3942,Macuata,161,null,null
3943,Thurgau,96,null,null
3944,Appenzell Ausserrhoden,96,null,null
3945,Janakpur,119,null,null
3946,Sermersooq,213,null,null
3947,Qaasuitsup,213,null,null
3948,VavaaEu,181,null,null
3949,Austurland,162,null,null
3950,Punjab,4,null,null
